1.5137,0.4764,0.0000,0.0000,0.0000,0.8425,0.5387,
1.5054,0.5147,0.0000,0.0000,0.0000,0.7979,0.6028,
1.4870,0.5587,0.0000,0.0000,0.0000,0.7460,0.6660,
1.4856,0.5967,0.0000,0.0000,0.0000,0.6982,0.7159,
1.4904,0.6418,0.0000,0.0000,0.0000,0.6410,0.7675,
1.4988,0.6996,0.0000,0.0000,0.0000,0.5698,0.8218,
1.5259,0.7488,0.0000,0.0000,0.0000,0.4955,0.8686,
1.5490,0.7659,0.0000,0.0000,0.0000,0.4251,0.9052,
1.5981,0.8011,0.0000,0.0000,0.0000,0.3377,0.9412,
1.6592,0.8230,0.0000,0.0000,0.0000,0.2355,0.9719,
1.7630,0.8542,0.0000,0.0000,0.0000,0.1825,0.9832,
1.8852,0.8906,0.0000,0.0000,0.0000,0.1656,0.9862,
2.0434,0.9129,0.0000,0.0000,0.0000,0.1346,0.9909,
2.1622,0.9150,0.0000,0.0000,0.0000,0.1141,0.9935,
2.2290,0.9164,0.0000,0.0000,0.0000,0.1459,0.9893,
2.2729,0.9318,0.0000,0.0000,0.0000,0.1908,0.9816,
2.3116,0.9557,0.0000,0.0000,0.0000,0.2431,0.9700,
2.3555,0.9879,0.0000,0.0000,0.0000,0.2939,0.9558,
2.3846,1.0179,0.0000,0.0000,0.0000,0.3361,0.9418,
2.4050,1.0349,0.0000,0.0000,0.0000,0.3822,0.9241,
2.4361,1.0812,0.0000,0.0000,0.0000,0.4275,0.9040,
2.4639,1.1241,0.0000,0.0000,0.0000,0.4824,0.8759,
2.4872,1.1728,0.0000,0.0000,0.0000,0.5357,0.8444,
2.5102,1.2231,0.0000,0.0000,0.0000,0.5978,0.8016,
2.5182,1.2719,0.0000,0.0000,0.0000,0.6527,0.7576,
2.5102,1.3214,0.0000,0.0000,0.0000,0.7085,0.7057,
2.4953,1.3837,0.0000,0.0000,0.0000,0.7550,0.6557,
2.4752,1.4448,0.0000,0.0000,0.0000,0.8025,0.5967,
2.4311,1.5233,0.0000,0.0000,0.0000,0.8458,0.5334,
2.4031,1.5694,0.0000,0.0000,0.0000,0.8765,0.4815,
2.3563,1.6304,0.0000,0.0000,0.0000,0.9084,0.4180,
2.2574,1.7184,0.0000,0.0000,0.0000,0.9365,0.3506,
2.1576,1.7625,0.0000,0.0000,0.0000,0.9611,0.2763,
2.0500,1.7835,0.0000,0.0000,0.0000,0.9828,0.1849,
1.9390,1.7893,0.0000,0.0000,0.0000,0.9960,0.0894,
1.8228,1.7838,0.0000,0.0000,0.0000,0.9998,0.0201,
1.7400,1.7755,0.0000,0.0000,0.0000,1.0000,0.0060,
1.6555,1.7574,0.0000,0.0000,0.0000,-1.0000,0.0048,
1.5626,1.7419,0.0000,0.0000,0.0000,-0.9999,0.0115,
1.5072,1.7441,0.0000,0.0000,0.0000,-0.9998,0.0182,
1.4045,1.7268,0.0000,0.0000,0.0000,-0.9992,0.0412,
1.2583,1.6952,0.0000,0.0000,0.0000,-0.9981,0.0621,
1.1146,1.6792,0.0000,0.0000,0.0000,-0.9980,0.0632,
